,area,contours,radius,circle_dist,rect_dist,hull_radius,aspect_ratio,centroid_x,centroid_y,angle,weight_0_0,weight_0_1,weight_0_2,weight_0_3,weight_1_0,weight_1_1,weight_1_2,weight_1_3,weight_2_0,weight_2_1,weight_2_2,weight_2_3,weight_3_0,weight_3_1,weight_3_2,weight_3_3,num_holes,label
348,263.0,40,11.7359919886,0.741662034808,0.230692962981,14.0128168946,0.573313785016,16.0367553866,20.2084917617,62.2414608002,0.0,34.0,5.0,0.0,0.0,44.0,0.0,0.0,0.0,52.0,36.0,11.0,0.0,38.0,43.0,35.0,1,6
349,300.5,39,10.601410539,1.21853003305,0.0013972296271,13.4480115187,2.07598800386,13.970604548,14.9389905713,-85.0302581787,0.0,42.0,46.0,0.0,1.0,60.0,39.0,0.0,2.0,64.0,21.0,0.0,0.0,56.0,25.0,0.0,0,1
350,294.0,48,10.1387590978,0.639802871229,0.161612225946,13.1325382236,0.556886264006,16.6485260771,18.8242630385,68.1985931396,0.0,28.0,27.0,0.0,0.0,50.0,0.0,0.0,0.0,58.0,37.0,13.0,0.0,28.0,42.0,29.0,1,6
351,211.0,59,9.81276182795,1.00994618209,0.0292472302141,13.6700250302,0.572307770095,16.6706161137,15.0671406003,84.8055710793,4.0,46.0,39.0,0.0,0.0,18.0,40.0,0.0,0.0,10.0,37.0,10.0,0.0,40.0,40.0,3.0,0,3
352,290.0,38,11.4786221959,0.741662034808,0.201724137931,14.1474646666,0.689655172414,15.316091954,20.1431034483,90.0,0.0,43.0,0.0,0.0,3.0,36.0,0.0,0.0,7.0,58.0,21.0,15.0,0.0,49.0,38.0,24.0,1,6
353,306.0,39,11.2433019819,0.693915551881,0.183823399806,13.1367540836,0.58823527936,16.3442265795,19.3709150327,63.4349498749,0.0,33.0,11.0,0.0,0.0,48.0,0.0,0.0,0.0,57.0,34.0,19.0,0.0,35.0,31.0,26.0,1,6
354,421.5,37,12.0920609771,0.630253574644,0.107078039927,12.9434374526,0.655172413793,15.5005931198,16.4393040728,90.0,0.0,48.0,27.0,0.0,5.0,41.0,33.0,10.0,11.0,27.0,30.0,10.0,0.0,46.0,47.0,6.0,1,0
355,224.0,52,9.82739623639,0.776676122288,0.0866552794978,15.4685613064,1.54819281311,15.4025297619,12.8407738095,-87.7974014282,3.0,60.0,60.0,17.0,0.0,41.0,3.0,0.0,0.0,7.0,42.0,0.0,7.0,45.0,18.0,0.0,0,5
356,279.0,47,10.4942332144,0.74484513367,0.148275862069,14.7836190112,0.689655172414,18.0125448029,13.2819593787,90.0,0.0,49.0,59.0,34.0,0.0,0.0,35.0,21.0,0.0,44.0,50.0,9.0,0.0,45.0,10.0,0.0,0,7
357,233.5,41,10.08230381,1.34286983234,0.0387931034483,13.4781912538,0.551724137931,14.8158458244,14.7608850821,90.0,1.0,52.0,43.0,0.0,0.0,51.0,14.0,0.0,0.0,28.0,44.0,0.0,0.0,33.0,42.0,0.0,0,5
358,216.5,51,10.0860385033,0.754394430256,0.00318117106826,14.8334065423,0.542473904567,16.3187066975,15.181678214,82.2348337173,7.0,45.0,41.0,0.0,4.0,22.0,31.0,0.0,0.0,3.0,43.0,0.0,0.0,36.0,52.0,12.0,0,3
359,220.5,60,9.8254871611,0.728929639361,0.112522686025,13.8949643504,0.655172413793,16.671957672,15.9886621315,90.0,1.0,46.0,35.0,0.0,2.0,14.0,42.0,0.0,0.0,6.0,34.0,12.0,2.0,42.0,47.0,11.0,0,3
360,228.5,37,9.80611379664,0.774161081212,0.148208155425,14.3283059737,0.538745338772,15.5309992706,15.003646973,83.6598081589,0.0,34.0,33.0,0.0,6.0,59.0,28.0,0.0,0.0,16.0,39.0,0.0,0.0,16.0,59.0,0.0,0,1
361,290.0,49,10.6655936021,0.652535266677,0.168885270457,13.3649863736,0.579387187149,16.2908045977,18.8109195402,70.0168933868,0.0,23.0,28.0,0.0,0.0,53.0,4.0,0.0,0.0,60.0,44.0,10.0,0.0,30.0,50.0,31.0,0,6
362,202.5,53,10.5812481843,0.716197243914,0.0619355701035,14.1782485666,0.621428558931,16.5555555556,14.987654321,86.9872126579,4.0,44.0,42.0,0.0,4.0,11.0,41.0,0.0,0.0,0.0,31.0,8.0,3.0,37.0,43.0,8.0,0,3
363,426.5,35,12.2036616252,0.604788783749,0.117967332123,12.9502098955,0.655172413793,15.4869089488,16.0539273154,90.0,0.0,42.0,28.0,0.0,11.0,30.0,27.0,5.0,9.0,29.0,17.0,16.0,0.0,37.0,43.0,1.0,1,0
364,344.5,34,10.678618502,0.499746521309,0.10558220223,12.6304107921,0.598958358316,16.1625544267,15.9951620706,72.8972740173,0.0,28.0,31.0,0.0,7.0,50.0,54.0,3.0,0.0,40.0,27.0,9.0,0.0,32.0,30.0,3.0,2,8
365,322.0,45,11.5230039504,0.51824006263,0.134062447253,13.2419990039,0.585937556159,16.3379917184,18.7313664596,75.9637556076,0.0,25.0,37.0,0.0,1.0,49.0,9.0,0.0,3.0,49.0,29.0,9.0,0.0,32.0,43.0,34.0,1,6
366,299.0,32,10.2004047675,0.7348635644,0.15415821501,12.9112580859,0.586206896552,15.9782608696,15.8494983278,90.0,0.0,24.0,43.0,0.0,2.0,52.0,48.0,0.0,8.0,40.0,55.0,0.0,0.0,25.0,57.0,0.0,0,1
367,225.0,51,9.09147045087,0.572957795131,0.0980981027221,12.564152401,1.38749999611,15.857037037,16.6325925926,-57.5288047791,0.0,12.0,22.0,1.0,0.0,35.0,25.0,11.0,18.0,59.0,62.0,8.0,0.0,0.0,29.0,0.0,0,4
368,315.0,40,11.8444011901,0.589267888472,0.13515918118,13.61581077,0.613162115397,15.6666666667,18.9947089947,69.7751407623,0.0,40.0,24.0,0.0,6.0,37.0,0.0,0.0,6.0,59.0,48.0,16.0,0.0,45.0,52.0,25.0,1,6
369,284.5,53,11.2188739077,0.74484513367,0.069984224054,13.4562282866,0.627245485635,14.9466900996,18.9080257762,82.2348332405,0.0,43.0,29.0,0.0,9.0,27.0,0.0,0.0,11.0,54.0,37.0,6.0,0.0,50.0,59.0,12.0,1,6
370,228.5,42,11.6233365969,0.741662034808,0.0119046583877,14.2586036607,0.614361708636,17.7534646244,14.5477753465,85.6012945175,5.0,38.0,58.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,52.0,9.0,0.0,37.0,37.0,3.0,0,3
371,273.5,42,10.8966402561,0.531577509927,0.188747731397,12.7320776855,0.655172413793,16.9372333943,11.4667885436,90.0,0.0,33.0,49.0,10.0,8.0,53.0,48.0,13.0,0.0,0.0,35.0,5.0,0.0,22.0,18.0,0.0,1,9
372,241.0,53,10.6045607769,1.11997922917,0.0249042145594,14.1258521029,0.620689655172,17.3748271093,13.8886583679,90.0,3.0,53.0,54.0,9.0,1.0,10.0,48.0,4.0,0.0,2.0,44.0,2.0,0.0,37.0,44.0,3.0,0,3
373,294.5,52,9.55026261827,0.598422586026,0.140595651689,13.5585122909,0.627968284233,16.6813808715,13.2665534805,85.6012945175,3.0,53.0,64.0,8.0,0.0,19.0,56.0,6.0,0.0,43.0,49.0,8.0,0.0,38.0,10.0,0.0,0,7
374,399.0,46,11.0647114476,0.706647947328,0.131034482759,13.187448777,0.689655172414,16.4728487886,14.0526315789,90.0,2.0,48.0,50.0,11.0,10.0,57.0,43.0,14.0,0.0,28.0,64.0,2.0,0.0,42.0,48.0,0.0,1,8
375,207.5,48,9.34220790199,0.970648665276,0.0770791075051,14.267573136,0.586206896552,14.1196787149,14.983935743,90.0,2.0,59.0,27.0,0.0,0.0,19.0,35.0,0.0,0.0,36.0,9.0,0.0,1.0,53.0,34.0,1.0,0,2
376,303.5,44,10.2571009064,0.872404873244,0.123210631394,12.7653660033,0.587826063546,15.2147171884,18.1274025261,78.1113414764,0.0,30.0,31.0,0.0,2.0,50.0,2.0,0.0,6.0,64.0,53.0,7.0,0.0,38.0,51.0,10.0,1,6
377,313.5,43,9.94001092815,0.649352167815,0.121597096189,13.2420976201,0.655172413793,16.1977671451,15.5592769803,90.0,2.0,44.0,44.0,0.0,3.0,54.0,41.0,12.0,0.0,31.0,61.0,2.0,0.0,39.0,45.0,1.0,0,8
378,217.0,50,10.5709307272,0.818056407492,0.170689655172,15.048774885,0.689655172414,14.346390169,17.6059907834,90.0,7.0,52.0,14.0,0.0,4.0,12.0,31.0,0.0,0.0,24.0,20.0,0.0,6.0,56.0,47.0,13.0,0,2
379,465.0,32,12.6671108882,0.713014145052,0.0562613430127,13.0499177948,0.655172413793,15.7444444444,15.5168458781,90.0,1.0,48.0,55.0,1.0,13.0,22.0,32.0,12.0,10.0,24.0,16.0,16.0,0.0,45.0,45.0,4.0,1,0
380,292.0,56,9.76301856503,0.986367672002,0.0747126436782,13.6362115091,0.620689655172,16.5159817352,14.6341324201,90.0,0.0,48.0,62.0,7.0,0.0,6.0,51.0,0.0,2.0,58.0,61.0,9.0,0.0,43.0,13.0,0.0,0,7
381,262.5,46,10.7052488156,0.872169088144,0.0344827586207,15.1396015622,0.655172413793,15.4692063492,14.3288888889,90.0,9.0,55.0,48.0,8.0,8.0,48.0,20.0,0.0,2.0,19.0,37.0,12.0,2.0,37.0,45.0,6.0,0,5
382,212.5,49,10.1269492526,0.911702390057,0.0726650857975,13.4375989763,0.584021991486,17.5819607843,13.5976470588,87.709389925,0.0,40.0,53.0,5.0,0.0,13.0,46.0,0.0,0.0,10.0,49.0,6.0,0.0,34.0,23.0,0.0,0,3
383,277.5,41,10.0009446039,1.04445431404,0.108045977011,13.302011424,0.51724137931,15.7531531532,15.7177177177,90.0,0.0,26.0,45.0,0.0,0.0,39.0,49.0,0.0,2.0,61.0,38.0,0.0,0.0,20.0,50.0,0.0,0,1
384,360.0,44,11.6219038902,0.54717732501,0.0603583917464,13.8773462602,0.619433219247,15.9222222222,13.9712962963,79.3803453445,5.0,50.0,36.0,0.0,17.0,24.0,45.0,4.0,0.0,25.0,45.0,14.0,0.0,32.0,44.0,12.0,1,9
385,267.0,47,9.19588787174,0.565591946525,0.0552528928456,14.1476830052,0.570839083015,14.8014981273,14.9344569288,80.1341934204,5.0,52.0,49.0,0.0,13.0,25.0,43.0,0.0,0.0,44.0,7.0,0.0,0.0,48.0,48.0,14.0,0,2
386,216.5,58,8.77345388581,0.687549354157,0.22222220952,13.4266735576,1.57499992803,13.8383371824,17.9684372594,-63.4349517822,0.0,16.0,30.0,0.0,0.0,38.0,7.0,0.0,17.0,44.0,43.0,0.0,8.0,33.0,37.0,0.0,0,4
387,254.0,42,10.6128283637,0.844896611475,0.125975418604,12.7830842431,0.507364995912,15.6010498688,18.9881889764,72.4744319916,0.0,35.0,18.0,0.0,0.0,39.0,0.0,0.0,0.0,58.0,46.0,4.0,0.0,32.0,44.0,12.0,1,6
388,258.5,52,11.4072579657,0.681183156433,0.0664594104976,13.219649255,0.589785802018,16.7691811734,13.8381689233,81.4692344666,6.0,58.0,35.0,0.0,3.0,40.0,48.0,5.0,0.0,0.0,25.0,19.0,0.0,31.0,49.0,5.0,0,9
389,272.0,45,9.71398073401,0.713014145052,0.175862068966,14.3113388688,0.689655172414,17.5526960784,12.3425245098,90.0,0.0,45.0,59.0,32.0,0.0,46.0,47.0,2.0,0.0,2.0,53.0,2.0,0.0,25.0,32.0,0.0,0,5
390,290.0,43,11.0227544916,0.757577529117,0.0780399274047,14.2690847772,0.655172413793,15.3356321839,15.9448275862,90.0,9.0,56.0,26.0,0.0,0.0,41.0,37.0,0.0,0.0,29.0,47.0,4.0,5.0,50.0,44.0,5.0,0,3
391,245.5,55,9.56887269692,0.286741963587,0.187592134778,12.6474483273,0.826210805575,15.9484046164,16.606245757,53.9726295471,0.0,23.0,27.0,0.0,7.0,44.0,7.0,6.0,10.0,48.0,60.0,20.0,0.0,7.0,44.0,1.0,0,4
392,289.0,41,10.4624699079,0.642985970091,0.19056261343,12.5444864299,0.655172413793,16.0115340254,11.3673587082,90.0,3.0,40.0,56.0,6.0,8.0,44.0,62.0,10.0,0.0,4.0,35.0,0.0,0.0,36.0,7.0,0.0,1,9
393,451.5,31,12.5651922264,0.671633859848,0.0798548094374,13.0014115092,0.655172413793,15.6917681801,15.9342930971,90.0,0.0,40.0,43.0,0.0,9.0,37.0,23.0,10.0,13.0,28.0,17.0,16.0,1.0,47.0,45.0,3.0,1,0
394,354.5,46,10.6233703233,0.652535266677,0.145190562613,13.5649132851,0.655172413793,13.9233662435,14.7752703338,90.0,3.0,52.0,42.0,0.0,19.0,61.0,43.0,0.0,0.0,54.0,29.0,0.0,0.0,41.0,38.0,0.0,2,8
395,225.0,45,9.10522714183,0.58887328944,0.161805597252,13.5227931291,0.64441424765,16.0422222222,13.0044444444,83.1572270393,4.0,45.0,48.0,0.0,0.0,19.0,54.0,9.0,0.0,43.0,25.0,9.0,0.0,37.0,0.0,0.0,0,7
396,372.5,39,11.9328028443,1.03745444386,0.00608519269777,14.164185113,0.586206896552,15.8049217002,15.7946308725,90.0,2.0,53.0,41.0,0.0,0.0,53.0,62.0,1.0,0.0,44.0,60.0,0.0,2.0,55.0,52.0,2.0,0,1
397,228.5,51,9.84757495794,1.14748749093,0.0628803245436,15.1963595046,0.586206896552,17.0247994165,15.1305616338,90.0,4.0,41.0,52.0,2.0,0.0,18.0,47.0,0.0,0.0,10.0,38.0,1.0,1.0,38.0,53.0,4.0,0,3
398,266.0,51,9.29544084304,0.286741963587,0.206665126535,12.4721233556,1.4542682874,14.9417293233,16.0087719298,-64.9831008911,0.0,34.0,25.0,0.0,13.0,41.0,20.0,9.0,12.0,54.0,60.0,4.0,0.0,20.0,35.0,0.0,0,4
399,271.0,53,10.2100452244,0.676079675614,0.138529085235,15.6819228706,0.676075268128,18.0854858549,17.6402214022,87.709389925,0.0,46.0,44.0,0.0,0.0,4.0,45.0,0.0,0.0,17.0,44.0,0.0,0.0,43.0,54.0,52.0,0,2
400,255.5,59,9.53799820878,0.327151827467,0.13300468556,12.8991217361,1.45275577445,15.9523809524,17.1056751468,-57.5288047791,0.0,10.0,40.0,0.0,1.0,43.0,16.0,17.0,19.0,46.0,49.0,13.0,4.0,16.0,46.0,1.0,0,4
401,293.5,46,10.4387775893,0.486306770559,0.114784116827,14.8546121362,0.599999988036,15.6081771721,16.8392958546,75.0685815811,5.0,54.0,32.0,0.0,22.0,21.0,36.0,0.0,4.0,17.0,40.0,1.0,0.0,46.0,64.0,34.0,0,2
402,449.5,36,12.1586175841,0.697098650743,0.065335753176,12.9218557647,0.655172413793,15.637374861,15.6559139785,90.0,1.0,53.0,47.0,0.0,10.0,36.0,39.0,9.0,9.0,30.0,26.0,16.0,0.0,42.0,50.0,1.0,1,0
403,327.0,46,10.9390688652,0.684366255295,0.160193247103,13.2305158213,0.603864723484,16.3272171254,17.8970438328,69.775138855,0.0,31.0,38.0,0.0,0.0,58.0,7.0,0.0,0.0,63.0,53.0,18.0,0.0,28.0,62.0,27.0,0,6
404,287.0,42,9.4127736567,0.594620551274,0.2162183232,15.3965626533,0.726937226298,15.4152148664,17.2398373984,86.8201699257,9.0,60.0,14.0,0.0,8.0,33.0,38.0,0.0,0.0,8.0,44.0,0.0,2.0,60.0,61.0,34.0,0,2
405,235.0,41,9.82077379574,0.813458598025,0.146632132794,13.9752648276,0.539928455619,15.1716312057,14.9730496454,83.8844971657,0.0,29.0,40.0,0.0,9.0,57.0,29.0,0.0,0.0,29.0,29.0,0.0,0.0,19.0,53.0,1.0,0,1
406,225.0,41,10.1165992803,0.541126806512,0.216385528159,13.9890033116,0.628318541983,18.002962963,14.9992592593,87.8789036274,0.0,0.0,53.0,1.0,7.0,45.0,57.0,0.0,0.0,0.0,56.0,1.0,0.0,0.0,53.0,8.0,0,1
407,229.5,35,10.0257319219,0.730933812718,0.184721097445,13.9903412425,0.574654980718,16.522875817,15.8061002179,85.7636051178,0.0,6.0,49.0,0.0,8.0,49.0,40.0,0.0,0.0,20.0,45.0,0.0,0.0,10.0,59.0,1.0,0,1
408,359.0,46,10.8490817478,0.6589014644,0.11843782209,13.3230313022,1.60815050459,13.8467966574,14.7924791086,-76.7594833374,4.0,49.0,32.0,2.0,17.0,32.0,48.0,1.0,0.0,59.0,29.0,0.0,4.0,57.0,31.0,0.0,0,8
409,322.5,47,10.696681149,0.384076391594,0.168250323719,13.2347950256,1.55483888505,16.7147286822,13.4206718346,-60.255115509,0.0,27.0,46.0,16.0,5.0,54.0,49.0,15.0,8.0,40.0,51.0,7.0,0.0,20.0,21.0,0.0,0,4
410,251.0,47,9.64965645163,0.497194780899,0.057361356064,13.7385727733,0.600382418445,15.7450199203,15.9442231076,73.610458374,3.0,50.0,33.0,0.0,13.0,15.0,45.0,0.0,0.0,17.0,41.0,0.0,0.0,44.0,46.0,11.0,0,2
411,374.0,35,11.6883584329,0.665267662124,0.119782214156,13.5523086912,0.655172413793,15.6764705882,14.8939393939,90.0,1.0,44.0,45.0,2.0,1.0,49.0,42.0,15.0,0.0,48.0,49.0,0.0,0.0,48.0,44.0,0.0,1,8
412,286.5,35,10.1895376343,0.639250432584,0.133600875729,14.6765974569,0.688826013636,14.8347876672,17.7079697499,87.6140561104,14.0,64.0,16.0,0.0,1.0,12.0,32.0,0.0,0.0,39.0,34.0,5.0,9.0,64.0,56.0,12.0,0,2
413,324.0,33,10.766138381,0.573483927174,0.234811165846,12.4695738287,0.724137931034,14.5468106996,11.5442386831,90.0,12.0,51.0,58.0,8.0,20.0,49.0,61.0,4.0,0.0,37.0,21.0,0.0,0.0,49.0,0.0,0.0,1,9
414,251.5,51,9.33805906302,1.1121197258,0.0134099616858,13.5347698318,1.61111111111,16.5467196819,14.887342611,90.0,5.0,48.0,45.0,2.0,0.0,36.0,46.0,1.0,0.0,3.0,43.0,9.0,5.0,49.0,38.0,0.0,0,3
415,435.5,34,12.011095544,0.62388737692,0.151724137931,12.7904784037,0.689655172414,15.9177190968,16.570608496,90.0,0.0,43.0,31.0,0.0,4.0,44.0,26.0,11.0,11.0,27.0,16.0,17.0,0.0,49.0,57.0,7.0,1,0
416,273.5,53,10.3486153513,0.499825441115,0.199242037601,13.44035547,1.41044770734,16.0786106033,14.8561852529,-67.3801345825,0.0,45.0,3.0,8.0,7.0,59.0,32.0,35.0,0.0,38.0,51.0,3.0,0.0,35.0,17.0,0.0,0,4
417,238.5,56,10.1896981967,0.380203475164,0.162064055787,13.0277458367,1.47486024613,15.9573724668,14.962962963,-60.6422462463,0.0,40.0,10.0,6.0,9.0,46.0,23.0,31.0,3.0,32.0,55.0,2.0,0.0,24.0,23.0,0.0,0,4
418,441.0,36,12.0913509039,0.662084563262,0.131034482759,12.7812422797,0.689655172414,15.6575963719,16.3798185941,90.0,0.0,43.0,25.0,0.0,9.0,23.0,28.0,7.0,10.0,20.0,12.0,18.0,1.0,37.0,44.0,6.0,1,0
419,422.0,36,11.4093324256,0.617521179197,0.110707803993,12.5969264174,0.655172413793,15.0075039494,15.9198262243,90.0,2.0,55.0,28.0,0.0,10.0,33.0,40.0,5.0,13.0,30.0,33.0,9.0,0.0,44.0,45.0,1.0,1,0
420,304.5,53,10.537496852,0.58887328944,0.146718146734,12.8905856195,0.593900518734,14.7624521073,18.6787082649,64.6538219452,0.0,37.0,7.0,0.0,10.0,46.0,3.0,0.0,11.0,57.0,47.0,10.0,0.0,39.0,59.0,7.0,1,6
421,251.0,45,10.4110580387,0.563673756784,0.214567981376,14.4350838442,0.691699594653,15.2735723772,16.5239043825,82.8749833107,9.0,61.0,16.0,0.0,16.0,17.0,40.0,0.0,0.0,3.0,42.0,0.0,1.0,51.0,56.0,26.0,0,2
422,257.5,31,9.49190846168,0.695566047587,0.194558356043,12.3563332108,0.565999942704,14.8873786408,14.5747572816,86.6335391998,0.0,30.0,35.0,0.0,17.0,61.0,40.0,0.0,5.0,21.0,41.0,0.0,0.0,22.0,41.0,0.0,0,1
423,214.0,43,10.1985913392,0.598422586026,0.184436701257,13.1027740857,1.83333350088,18.0295950156,13.0303738318,-71.5650482178,0.0,23.0,52.0,20.0,1.0,24.0,36.0,19.0,0.0,19.0,46.0,1.0,0.0,31.0,8.0,0.0,0,7
424,399.0,41,10.5466052309,0.783042320012,0.065868089315,13.8859950425,0.642857101427,15.4010025063,15.4661654135,86.6335394382,7.0,47.0,53.0,0.0,9.0,55.0,49.0,1.0,0.0,52.0,41.0,1.0,0.0,37.0,55.0,10.0,2,8
425,204.5,50,9.73107745275,0.413013653974,0.204785060908,14.0569846705,1.59999994102,16.7188264059,13.8541157294,-75.963760376,0.0,32.0,58.0,8.0,0.0,0.0,35.0,0.0,11.0,45.0,44.0,8.0,0.0,22.0,11.0,0.0,0,7
426,361.0,42,11.1010922998,0.986367672002,0.0657282322651,13.8230484396,0.599999974009,16.2202216066,15.648199446,84.2894067764,2.0,33.0,47.0,0.0,0.0,35.0,48.0,0.0,1.0,44.0,39.0,1.0,0.0,32.0,32.0,10.0,2,8
427,249.0,39,10.1660386855,1.02173543713,0.0488703633506,14.0248781196,0.589743564974,18.8186077644,13.9625167336,87.709389925,0.0,47.0,35.0,0.0,0.0,28.0,59.0,12.0,0.0,0.0,10.0,30.0,0.0,23.0,38.0,29.0,1,9
428,244.0,45,10.9677302863,0.694494297128,0.12315270936,15.0593578965,0.724137931034,16.4706284153,16.0348360656,90.0,12.0,55.0,23.0,0.0,0.0,25.0,36.0,0.0,0.0,12.0,45.0,9.0,8.0,36.0,41.0,27.0,0,3
429,337.0,39,10.3828748048,0.899913135013,0.0892494929006,13.3611024886,0.586206896552,14.9920870425,15.146884273,90.0,3.0,50.0,41.0,0.0,0.0,46.0,57.0,2.0,0.0,48.0,39.0,0.0,1.0,55.0,38.0,0.0,1,8
430,301.0,37,10.3332962253,1.16382052136,0.00498520687554,12.8632994828,2.28286841079,13.8864894795,15.2375415282,-83.9909896851,0.0,51.0,43.0,0.0,0.0,55.0,34.0,0.0,2.0,64.0,34.0,0.0,0.0,60.0,20.0,0.0,0,1
431,451.0,31,12.8126547287,0.678000057571,0.0762250453721,12.9900656399,0.655172413793,14.6042128603,15.4988913525,90.0,5.0,61.0,37.0,0.0,16.0,32.0,40.0,7.0,16.0,27.0,30.0,9.0,4.0,61.0,38.0,0.0,1,0
432,279.0,44,9.99192657466,0.557042300822,0.221855704937,14.4921805764,1.55199979061,17.3817204301,12.1642771804,-80.5376739502,0.0,41.0,54.0,43.0,1.0,31.0,51.0,27.0,3.0,44.0,18.0,0.0,0.0,47.0,0.0,0.0,0,7
433,253.0,59,9.89833280308,0.703464848466,0.100327233783,13.3805350715,1.5852416985,15.8623188406,15.3998682477,-84.5596694946,0.0,52.0,40.0,0.0,0.0,40.0,39.0,1.0,0.0,11.0,30.0,10.0,8.0,45.0,48.0,3.0,0,3
434,266.0,51,10.0828897762,0.52167453569,0.0783527774516,15.2274896484,0.692745339712,15.3972431078,16.5463659148,85.0302591324,20.0,51.0,39.0,0.0,5.0,1.0,47.0,0.0,0.0,16.0,31.0,0.0,9.0,62.0,54.0,18.0,0,2
435,217.0,53,10.2015731988,0.706647947328,0.015770418977,13.8511953431,0.59493668997,17.5629800307,13.7004608295,82.8749833107,6.0,47.0,55.0,0.0,0.0,15.0,51.0,1.0,0.0,2.0,32.0,14.0,0.0,34.0,33.0,1.0,0,3
436,221.5,50,10.1518523681,0.751211331394,0.0562613430127,14.0776197159,0.655172413793,16.9255079007,16.0978179082,90.0,3.0,45.0,36.0,0.0,0.0,13.0,43.0,0.0,0.0,8.0,41.0,7.0,5.0,45.0,45.0,11.0,0,3
437,308.5,45,10.1339429424,0.497194780899,0.0785962637585,13.83046217,0.578483210348,17.2820097245,15.1593733117,74.4758911133,0.0,43.0,43.0,0.0,10.0,44.0,59.0,0.0,0.0,2.0,61.0,13.0,0.0,25.0,59.0,10.0,0,1
438,215.5,48,9.16801084854,0.652535266677,0.26344372162,12.4419050407,1.59122398399,13.6983758701,19.7115235886,-62.3540229797,0.0,13.0,20.0,0.0,0.0,37.0,1.0,0.0,16.0,42.0,43.0,0.0,15.0,37.0,49.0,0.0,0,4
439,246.5,46,11.2926083835,0.843521198387,0.0181488203267,14.6681061691,0.655172413793,15.4043272481,14.4807302231,90.0,10.0,54.0,42.0,1.0,16.0,49.0,34.0,0.0,0.0,0.0,27.0,12.0,2.0,40.0,44.0,7.0,0,5
440,286.5,46,11.3917246548,0.687549354157,0.144456836851,13.1584122755,0.607508529797,14.4781849913,19.3827806864,66.0375099182,0.0,43.0,6.0,0.0,14.0,28.0,0.0,0.0,13.0,52.0,62.0,7.0,2.0,55.0,57.0,9.0,0,6
441,217.5,53,9.31275485574,0.550676103098,0.236742426926,12.2034474421,0.733333366505,17.8252873563,10.6957854406,63.4349498749,0.0,25.0,62.0,10.0,2.0,51.0,39.0,23.0,0.0,0.0,32.0,0.0,0.0,0.0,29.0,0.0,0,9
442,258.5,45,9.2418525325,0.665267662124,0.235230238022,13.1095418363,1.55479471272,18.6892327531,11.4648613798,-66.8014068604,0.0,33.0,60.0,23.0,0.0,37.0,50.0,29.0,0.0,0.0,40.0,0.0,0.0,13.0,33.0,0.0,0,9
443,214.5,59,10.4054861748,0.447212236787,0.167772935432,13.4062330566,1.62933334319,16.6068376068,14.3986013986,-75.256439209,0.0,36.0,54.0,6.0,0.0,0.0,33.0,10.0,10.0,39.0,48.0,3.0,3.0,37.0,2.0,0.0,0,7
444,269.0,41,9.38521369155,0.326201866833,0.231384232295,13.3073794195,1.2885715597,14.5123915737,15.946716233,-57.2647705078,0.0,51.0,6.0,0.0,10.0,55.0,26.0,6.0,2.0,46.0,54.0,6.0,0.0,43.0,19.0,0.0,0,4
445,348.5,37,11.0422481726,1.38763216008,0.00215517241379,13.7886904484,0.551724137931,14.6580583453,15.5734098517,90.0,0.0,44.0,45.0,0.0,7.0,64.0,40.0,0.0,2.0,52.0,45.0,0.0,0.0,43.0,48.0,0.0,0,1
446,255.0,45,9.85565673254,0.751211331394,0.059891107078,13.9242673491,0.655172413793,13.7993464052,14.3307189542,90.0,11.0,59.0,43.0,3.0,13.0,54.0,11.0,0.0,0.0,6.0,43.0,0.0,6.0,56.0,30.0,0.0,0,5
447,387.0,38,10.54615285,0.722563441637,0.0762250453721,13.806746584,0.655172413793,14.5981912145,14.8031869078,90.0,6.0,49.0,42.0,2.0,8.0,49.0,47.0,3.0,5.0,48.0,33.0,0.0,3.0,32.0,42.0,0.0,2,8
448,408.5,34,11.1908027519,1.05710320226,0.0162271805274,14.235088274,0.586206896552,15.3798449612,15.9241126071,90.0,2.0,48.0,46.0,0.0,4.0,59.0,52.0,0.0,1.0,48.0,47.0,2.0,3.0,44.0,58.0,5.0,2,8
449,432.5,32,12.1851208816,0.620704278058,0.10889292196,12.8808797661,0.655172413793,15.7275529865,16.0774566474,90.0,0.0,46.0,35.0,0.0,6.0,34.0,31.0,11.0,9.0,35.0,23.0,15.0,0.0,44.0,48.0,1.0,1,0
450,202.5,48,10.0387261453,1.04531394722,0.0498084291188,14.5268583788,0.620689655172,18.2567901235,15.8131687243,90.0,0.0,44.0,41.0,0.0,0.0,5.0,42.0,0.0,0.0,5.0,35.0,18.0,0.0,36.0,45.0,13.0,0,3
451,388.0,40,10.6351362313,1.1121197258,0.0446247464503,14.6988170503,0.586206896552,15.0588487973,15.9355670103,90.0,3.0,62.0,45.0,3.0,0.0,54.0,48.0,1.0,1.0,50.0,41.0,0.0,5.0,48.0,55.0,1.0,1,8
452,234.0,37,9.85308223894,0.668057785818,0.178667041892,12.2916278434,0.622516594582,15.2806267806,16.1260683761,68.1985931396,0.0,27.0,26.0,0.0,5.0,57.0,0.0,0.0,3.0,45.0,63.0,8.0,0.0,7.0,43.0,0.0,0,4
